candidate_id,condition,prompt_category,experiment_prompt_category,template_id,template_number,prompt_id,payload_id,payload_class,model_id,presentation_scope,protocol_variant,topic_schedule,source_work_id,source_trial_id,source_file,source_row,source_record_sha256,text_sha256,language,license_status,safety_screen_status,candidate_replicate,target_model_assignment
C7627677b74e214720cb59a21,rankcloak_ascii_b16,personal_narrative_blog,personal_narrative_blog,personal_narrative_blog_template_3,3,narrative_learning_moment,revision_v1_nonce_96_bit_hex_024,nonce_96_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,nonseg_ascii_b16,None,revision_v1_primary_v2_payload_fidelity_v2__4cc3f5bce06bdd6b04ee,revision_v1_primary_v2_payload_fidelity_v2__4cc3f5bce06bdd6b04ee,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,2021,250b888633fb65b37d55693ec816f4a9817e834d9a7739c4d8272801bd214b5b,8e2d1ce6864e89b13660bcd6be96c9b8e70fec5e42c846580ceea8cc451b78ea,en,experiment_generated_internal,not_manually_reviewed,1,mistral_7b_instruct_v0_3_q4_k_m
C762d6f1b7acc1c81d0b66ee5,rankcloak_ascii_b16,procedural_instructions,recipe_procedure,procedural_instructions_template_3,3,procedure_garden_task,revision_v1_sha256_hex_055,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,nonseg_ascii_b16,None,revision_v1_primary_v2_payload_fidelity_v2__6636a5c52cc28fb08f47,revision_v1_primary_v2_payload_fidelity_v2__6636a5c52cc28fb08f47,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,775,8f0062bd6cff4558b7e164797d4b751bd3a31c498baceaba1bbb9a646d475088,790ed2a7dd046e3cae99a1d7b9a42c0a713b0a375b5a4484176e6706c0b84083,en,experiment_generated_internal,not_manually_reviewed,1,mistral_7b_instruct_v0_3_q4_k_m
C76785d9789b79244ae8037b2,rankcloak_hex_nibble,forum_question_answer,forum_question_answer,forum_question_answer_template_3,3,forum_learning_answer,revision_v1_token_128_bit_hex_010,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,full_message,nonseg_hex_nibble_b16,None,revision_v1_primary_v2_payload_fidelity_v2__f2d2e800f4d45064a3b2,revision_v1_primary_v2_payload_fidelity_v2__f2d2e800f4d45064a3b2,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,2667,80df2ec983b766c3a4a71dd7f55ba4488b49c1e7dc8646b53504cf44bc32d11e,fd580a96386f16bd69dbe57b6d60654f778b955e3ae6fef5b2ab677c8bd30c40,en,experiment_generated_internal,not_manually_reviewed,2,qwen2_5_7b_instruct_q4_k_m
C76907639e59b182a8d1fc35e,ordinary_llm_control,personal_narrative_blog,personal_narrative_blog,personal_narrative_blog_template_2,2,narrative_local_walk,revision_v1_nonce_96_bit_hex_007,nonce_96_bit_hex,qwen2_5_7b_instruct_q4_k_m,full_message,ordinary_llm_control,,revision_v1_primary_v2_payload_fidelity_v2__00a698a3e6633e2333b2,revision_v1_primary_v2_payload_fidelity_v2__f4359e15f5c811026e34,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,1789,c0ac169645fadae20d881c4e4902111613f0631ef9fe848c0bd4212793d1e1ff,d0742d156bd3c8c3ea0543c8775f0c83f01b57ac4f88fd67c524ba3491926079,en,experiment_generated_internal,not_manually_reviewed,2,qwen2_5_7b_instruct_q4_k_m
C773c60099bae905248816911,rankcloak_ascii_b8,forum_question_answer,forum_question_answer,forum_question_answer_template_2,2,forum_purchase_advice,revision_v1_sha256_hex_044,sha256_hex,llama3_8b_instruct_q4_k_m,full_message,nonseg_ascii_b8,None,revision_v1_primary_v2_payload_fidelity_v2__6c621db0b22bac624edb,revision_v1_primary_v2_payload_fidelity_v2__6c621db0b22bac624edb,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,619,524dce38ce75c2c425422567f717295e50d5747d02f7f4074605697f9f0c1f1d,f6fce92ea2777b197925487d0cb19eded03c8fbc4ec1d147299721ad95c8b1a6,en,experiment_generated_internal,not_manually_reviewed,1,llama3_8b_instruct_q4_k_m
C77f86a4831c892b266e28508,ordinary_llm_control,factual_explanatory_prose,factual_explanatory,factual_explanatory_prose_template_2,2,explain_everyday_system,revision_v1_sha256_hex_029,sha256_hex,llama3_8b_instruct_q4_k_m,full_message,ordinary_llm_control,,revision_v1_primary_v2_payload_fidelity_v2__e8a08de7aa4c24c0bc41,revision_v1_primary_v2_payload_fidelity_v2__d41eb62ff5d0d197977a,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,410,ff81d554127efa59f08fb82d42eb57d651c1f6201661dfe304cfe68d440be8aa,e3b794a002215732e772009c4ff63c9161ab383abe71f0891f8337377982a8fb,en,experiment_generated_internal,not_manually_reviewed,2,llama3_8b_instruct_q4_k_m
C784e11467ef862bfcea887fd,rankcloak_segmented_full_message,personal_narrative_blog,personal_narrative_blog,personal_narrative_blog_template_1,1,narrative_small_discovery,revision_v1_hmac_sha256_hex_019,hmac_sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,segmented_hex_multi_topic,deterministic_six_category_rotation,revision_v1_primary_v2_payload_fidelity_v2__26792677e96295081239,revision_v1_primary_v2_payload_fidelity_v2__26792677e96295081239,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,1118,aa54cba04f9ce520e98a7f0b258cfe2302491e35df5aea70612ebd8aa5a796d1,06c45e0a507224b25a61cf78b20ef003a27921c37caa103deedd12e2ae582cc1,en,experiment_generated_internal,not_manually_reviewed,1,mistral_7b_instruct_v0_3_q4_k_m
C78a2f14449e72c5430b8cbd7,rankcloak_hex_nibble,professional_communication,professional_communication,professional_communication_template_1,1,professional_project_update,revision_v1_nonce_96_bit_hex_011,nonce_96_bit_hex,llama3_8b_instruct_q4_k_m,full_message,nonseg_hex_nibble_b16,None,revision_v1_primary_v2_payload_fidelity_v2__17bfe8cd48c979a9774a,revision_v1_primary_v2_payload_fidelity_v2__17bfe8cd48c979a9774a,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,1841,a04ab9b4cfcdb5b79f964dd3a717b62b04a3b451b9a6b4e4e31c1adc636ca680,ba4a625c10f6b3540839ff6a19b3cf10aa772cc1435fb18753fbe481e781352c,en,experiment_generated_internal,not_manually_reviewed,2,llama3_8b_instruct_q4_k_m
C78b40cf7d22fbabee1524963,rankcloak_segmented_full_message,forum_question_answer,forum_question_answer,forum_question_answer_template_1,1,forum_practical_answer,revision_v1_sha256_hex_024,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,segmented_hex_single_topic,single_assigned_prompt,revision_v1_primary_v2_payload_fidelity_v2__c7591d583eb3196dce41,revision_v1_primary_v2_payload_fidelity_v2__c7591d583eb3196dce41,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,345,45b0b6b76117ad87dfb7620227dba15176cae3a3a94f1b7ea9e601a5329d327e,5f5a2e88dbefc5a9bc0b20c7146dd60bef2c99360cc0babe3f462ef9a42f3927,en,experiment_generated_internal,not_manually_reviewed,1,mistral_7b_instruct_v0_3_q4_k_m
C78da602c1acb8fc865e181d3,rankcloak_ascii_b8,casual_conversation,casual_conversation,casual_conversation_template_2,2,casual_hobby_chat,revision_v1_token_128_bit_hex_056,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,full_message,nonseg_ascii_b8,None,revision_v1_primary_v2_payload_fidelity_v2__64dbc944b35e32ca4c1b,revision_v1_primary_v2_payload_fidelity_v2__64dbc944b35e32ca4c1b,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,3307,677ebced06bd9076a0236ae4ec63a8630e8658a30a6681f4cd859319d593de9b,b2ad006f7d55b8269e31811f65789f376e6e65ec64cf1c9024718ccfd3045e0b,en,experiment_generated_internal,not_manually_reviewed,1,qwen2_5_7b_instruct_q4_k_m
C79d02667456c43b5c8e39b39,rankcloak_hex_nibble,personal_narrative_blog,personal_narrative_blog,personal_narrative_blog_template_3,3,narrative_learning_moment,revision_v1_token_128_bit_hex_013,token_128_bit_hex,llama3_8b_instruct_q4_k_m,full_message,nonseg_hex_nibble_b16,None,revision_v1_primary_v2_payload_fidelity_v2__3cf03fcfcbce2abd6d9f,revision_v1_primary_v2_payload_fidelity_v2__3cf03fcfcbce2abd6d9f,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,2709,e2192b548e71890767999316566ed30de9f348acef44b50e6e8f1d0e5f588680,87cc9d43f34e4d44ce9a3a7852b0ae8b08dd39cbc5a1e883b06c0764f13ca8b0,en,experiment_generated_internal,not_manually_reviewed,1,llama3_8b_instruct_q4_k_m
C79f0365adaebd946210f97cf,rankcloak_segmented_full_message,personal_narrative_blog,personal_narrative_blog,personal_narrative_blog_template_1,1,narrative_small_discovery,revision_v1_hmac_sha256_hex_001,hmac_sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,segmented_hex_multi_topic,deterministic_six_category_rotation,revision_v1_primary_v2_payload_fidelity_v2__b4a57797ef294cdfb7b8,revision_v1_primary_v2_payload_fidelity_v2__b4a57797ef294cdfb7b8,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,866,913f1b39591acaa633f17c35854fbb5aa8befd05713c77762954b39945a95877,25451040cf10638ae3e63bd565669dfe590288ae7c9fb2e151be0e7e60a75723,en,experiment_generated_internal,not_manually_reviewed,2,mistral_7b_instruct_v0_3_q4_k_m
C7a70b8d72fcce3ead5ce4806,rankcloak_ascii_b16,professional_communication,professional_communication,professional_communication_template_3,3,professional_process_email,revision_v1_nonce_96_bit_hex_045,nonce_96_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,nonseg_ascii_b16,None,revision_v1_primary_v2_payload_fidelity_v2__44a66cf8c64f29decbd6,revision_v1_primary_v2_payload_fidelity_v2__44a66cf8c64f29decbd6,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,2315,61f8f01b1549e7bdef0a19d2a633e02ba42a9eb194c6acbc9ae8b805881d9299,731fe9995201e3d659ea829591149de2c35ede71cd0303fe70e6a9b8f1882cee,en,experiment_generated_internal,not_manually_reviewed,1,mistral_7b_instruct_v0_3_q4_k_m
C7b073a32e7dc89bdceeb4214,rankcloak_ascii_b16,procedural_instructions,recipe_procedure,procedural_instructions_template_1,1,procedure_simple_meal,revision_v1_token_128_bit_hex_018,token_128_bit_hex,llama3_8b_instruct_q4_k_m,full_message,nonseg_ascii_b16,None,revision_v1_primary_v2_payload_fidelity_v2__04926a0c582e887cb58a,revision_v1_primary_v2_payload_fidelity_v2__04926a0c582e887cb58a,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,2777,ad7ff52ec9fb7ca9ef40baf6afb0616b3eb639cb323388e6859ecf3dfe8e6507,2483f058873898ac6e25a40d87f5e7c08bddab3f7f23389ec9b46ab8113a84f7,en,experiment_generated_internal,not_manually_reviewed,2,llama3_8b_instruct_q4_k_m
C7bab0ba308f20954a06e1d03,rankcloak_ascii_b16,forum_question_answer,forum_question_answer,forum_question_answer_template_3,3,forum_learning_answer,revision_v1_hmac_sha256_hex_017,hmac_sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,nonseg_ascii_b16,None,revision_v1_primary_v2_payload_fidelity_v2__573affd15a1cedcff9c3,revision_v1_primary_v2_payload_fidelity_v2__573affd15a1cedcff9c3,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,1083,fe6ad953adf14ad75d417d510c16e96c5734ddb2f36777774bdf6235f5cd6171,55197f3f91fe995568b6f70442e9f0543a72facc6a33785cba21aa70738e13f2,en,experiment_generated_internal,not_manually_reviewed,2,mistral_7b_instruct_v0_3_q4_k_m
C7bc4c8c23db66b072c9fb92c,direct_subword_calgacus,factual_explanatory_prose,factual_explanatory,factual_explanatory_prose_template_2,2,explain_everyday_system,revision_v1_token_128_bit_hex_026,token_128_bit_hex,llama3_8b_instruct_q4_k_m,full_message,direct_subword_calgacus,None,revision_v1_primary_v2_payload_fidelity_v2__4f787b20a3b906c1dac8,revision_v1_primary_v2_payload_fidelity_v2__4f787b20a3b906c1dac8,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,2885,379a99515007457a257822a21961f22fa56aa8032a63562aa3bd21f3f032dd84,566f10e796d939ba6da2e026dfe136830d2fd4d192f2e0e9cdaa1f5817b37800,en,experiment_generated_internal,not_manually_reviewed,2,llama3_8b_instruct_q4_k_m
C7bd66537ab2a2137014c8c80,ordinary_llm_control,forum_question_answer,forum_question_answer,forum_question_answer_template_1,1,forum_practical_answer,revision_v1_token_128_bit_hex_045,token_128_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,ordinary_llm_control,,revision_v1_primary_v2_payload_fidelity_v2__da84f0b9d5f73e1528f2,revision_v1_primary_v2_payload_fidelity_v2__532b5385d4c198657b5b,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,3156,01c441e236d38ef256aca7e848c85133685e5de0eb18601e940d7d139f34dcd0,190f05c8db84b1404f444ee80e505939fe679a8c0ec53454d5899bc64229e3f3,en,experiment_generated_internal,not_manually_reviewed,1,mistral_7b_instruct_v0_3_q4_k_m
C7bfc6c90c1a3879479db4d31,direct_subword_calgacus,personal_narrative_blog,personal_narrative_blog,personal_narrative_blog_template_1,1,narrative_small_discovery,revision_v1_token_128_bit_hex_030,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,full_message,direct_subword_calgacus,None,revision_v1_primary_v2_payload_fidelity_v2__89f81b5e6dc9cd60ad49,revision_v1_primary_v2_payload_fidelity_v2__89f81b5e6dc9cd60ad49,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,2941,25f681af7ab51f2b1a8ad6988a971190877693d0d1c8d17a7259acf74928e769,f89660edaddd5b7f13e4f69dcc82a617598dfa2962cb4529347eb23f9d5afed8,en,experiment_generated_internal,not_manually_reviewed,2,qwen2_5_7b_instruct_q4_k_m
C7c2b1bed1b513b7abfeb3ae7,rankcloak_ascii_b16,factual_explanatory_prose,factual_explanatory,factual_explanatory_prose_template_3,3,explain_biological_process,revision_v1_nonce_96_bit_hex_057,nonce_96_bit_hex,llama3_8b_instruct_q4_k_m,full_message,nonseg_ascii_b16,None,revision_v1_primary_v2_payload_fidelity_v2__1d1048b0a5834cba742d,revision_v1_primary_v2_payload_fidelity_v2__1d1048b0a5834cba742d,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,2483,80ff1001d4175e05dcadb369e351068ba88df3f81777d9e541e9fd04156ceffa,9138a401a221c9a9463cc1a5ac0fe318cbce1952b2d44a3e3ded32c3a595a4f4,en,experiment_generated_internal,not_manually_reviewed,1,llama3_8b_instruct_q4_k_m
C7d36d395b980c62b575b8625,rankcloak_segmented_forced_span,procedural_instructions,recipe_procedure,procedural_instructions_template_3,3,procedure_garden_task,revision_v1_sha256_hex_037,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,forced_span,segmented_hex_multi_topic,deterministic_six_category_rotation,revision_v1_primary_v2_payload_fidelity_v2__dd426429675476c92110,revision_v1_primary_v2_payload_fidelity_v2__dd426429675476c92110,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,530,3e577dde47b48667a0eb3fec9b58dcb02f74d69e9476f49fc130ac159a428ac8,b6971fdb43db370c3b05ce947901a1b57d73ba02dbd228b5f2e7310f141e28f1,en,experiment_generated_internal,not_manually_reviewed,2,mistral_7b_instruct_v0_3_q4_k_m
C7d5e93ec641fdddcc483326c,rankcloak_segmented_full_message,casual_conversation,casual_conversation,casual_conversation_template_2,2,casual_hobby_chat,revision_v1_hmac_sha256_hex_027,hmac_sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,segmented_hex_multi_topic,deterministic_six_category_rotation,revision_v1_primary_v2_payload_fidelity_v2__4be5d54bb571e581b9ac,revision_v1_primary_v2_payload_fidelity_v2__4be5d54bb571e581b9ac,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,1230,101a2a2eaeb49103d2f1a7905d0e5380eaa65e3f5e45f09a95c177ee1860fc68,f0fa8f434d1dcdbc8ca3875fd371458043d04a5d31f39aeb6fff0e457f19d0c0,en,experiment_generated_internal,not_manually_reviewed,2,mistral_7b_instruct_v0_3_q4_k_m
C7d7a3baad245f437af1a2db6,rankcloak_segmented_full_message,procedural_instructions,recipe_procedure,procedural_instructions_template_1,1,procedure_simple_meal,revision_v1_nonce_96_bit_hex_035,nonce_96_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,segmented_hex_single_topic,single_assigned_prompt,revision_v1_primary_v2_payload_fidelity_v2__f96498ffc17c5d998feb,revision_v1_primary_v2_payload_fidelity_v2__f96498ffc17c5d998feb,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,2179,fafa9393a7b4662794c28704cdbee85c2bf55180e3a73a509eff0e5713343f83,39f595926307fa5167edb631f68e74f6c9e009b1c7d89e15f204a5544f43da05,en,experiment_generated_internal,not_manually_reviewed,2,mistral_7b_instruct_v0_3_q4_k_m
C7da69b8cf1f46d8e7243fb4a,ordinary_llm_control,personal_narrative_blog,personal_narrative_blog,personal_narrative_blog_template_2,2,narrative_local_walk,revision_v1_sha256_hex_014,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,ordinary_llm_control,,revision_v1_primary_v2_payload_fidelity_v2__b7afc8b69ae9c4c6f3ea,revision_v1_primary_v2_payload_fidelity_v2__88ab1b0dc9e737bc76a5,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,200,18b34410a2071fa877c6d6977443240b119b7d734bd13a2b0c8a2f5f1c843e18,e56180924f5a31db3bfa8f55883b627c3680ad3fee3bc0467851057cfc7fb442,en,experiment_generated_internal,not_manually_reviewed,2,mistral_7b_instruct_v0_3_q4_k_m
C7da8a616c0c36c93aa022934,direct_subword_calgacus,professional_communication,professional_communication,professional_communication_template_1,1,professional_project_update,revision_v1_hmac_sha256_hex_058,hmac_sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,direct_subword_calgacus,None,revision_v1_primary_v2_payload_fidelity_v2__e1fe7a1eb9641ef5d1a7,revision_v1_primary_v2_payload_fidelity_v2__e1fe7a1eb9641ef5d1a7,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,1653,d67302dbe00efd2f67b629f04f985334c203cdba76b4c1d4fbeef47c0e1025eb,3f7d72cb9e23af8548a1fbc14a2d2ef7b9722af8a6324da73f037f0276d10108,en,experiment_generated_internal,not_manually_reviewed,1,mistral_7b_instruct_v0_3_q4_k_m
C7dd0e1ddfa67851bd86589d9,rankcloak_hex_nibble,personal_narrative_blog,personal_narrative_blog,personal_narrative_blog_template_3,3,narrative_learning_moment,revision_v1_nonce_96_bit_hex_024,nonce_96_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,nonseg_hex_nibble_b16,None,revision_v1_primary_v2_payload_fidelity_v2__f7b2d464faa38063f76a,revision_v1_primary_v2_payload_fidelity_v2__f7b2d464faa38063f76a,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,2023,6ef802ba89912b8ead1995c128b745efe87cd864a478a6f7268cf231412e34ed,7b06765461692f95c0dcb36a514e8d5da56f372d133d92ced7a8c08d97b2b68e,en,experiment_generated_internal,not_manually_reviewed,2,mistral_7b_instruct_v0_3_q4_k_m
C7dd4e041522fc090239abdd2,ordinary_llm_control,procedural_instructions,recipe_procedure,procedural_instructions_template_2,2,procedure_home_task,revision_v1_nonce_96_bit_hex_031,nonce_96_bit_hex,llama3_8b_instruct_q4_k_m,full_message,ordinary_llm_control,,revision_v1_primary_v2_payload_fidelity_v2__0abfb1ee4cf7d4e91305,revision_v1_primary_v2_payload_fidelity_v2__af554e12ece13bc87fba,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,2116,94c6d3834c4de2d5f65357d7cb280201185c727870549e08c1fdf258bba48091,98223e5e7c1667428d63d98802eb25b139c4823d7cd2f83d24cb79cfcd53ef82,en,experiment_generated_internal,not_manually_reviewed,1,llama3_8b_instruct_q4_k_m
C7e0de5ece432d6328e7fde5c,ordinary_llm_control,procedural_instructions,recipe_procedure,procedural_instructions_template_1,1,procedure_simple_meal,revision_v1_sha256_hex_021,sha256_hex,llama3_8b_instruct_q4_k_m,full_message,ordinary_llm_control,,revision_v1_primary_v2_payload_fidelity_v2__7c4c36b748dd90dbc7dc,revision_v1_primary_v2_payload_fidelity_v2__be77570caadcfa6cbd16,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,304,2748558611d13553c1965ab8e7c0427d15eab01198c169432464fdda76d40532,65cf33b689c409913c93958bd45f924f0eab48d31aa75831f70031ff34bb8f8b,en,experiment_generated_internal,not_manually_reviewed,1,llama3_8b_instruct_q4_k_m
C7e1f3a88ab42883f09d107ba,rankcloak_ascii_b8,personal_narrative_blog,personal_narrative_blog,personal_narrative_blog_template_2,2,narrative_local_walk,revision_v1_sha256_hex_032,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,nonseg_ascii_b8,None,revision_v1_primary_v2_payload_fidelity_v2__2cbeb9e3445bc6019d54,revision_v1_primary_v2_payload_fidelity_v2__2cbeb9e3445bc6019d54,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,451,99845c702f09bd0f31d9872cc375daf2215dca8fd20edcacaca3a79bd41f7d50,34034845fb955d28af1e800c2d4b797e29b7e81db21235f07c4f5b1755d24b9b,en,experiment_generated_internal,not_manually_reviewed,2,mistral_7b_instruct_v0_3_q4_k_m
C7e4e60e4829353acc1df9e93,rankcloak_ascii_b16,procedural_instructions,recipe_procedure,procedural_instructions_template_1,1,procedure_simple_meal,revision_v1_nonce_96_bit_hex_017,nonce_96_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,nonseg_ascii_b16,None,revision_v1_primary_v2_payload_fidelity_v2__bb83938d7bf93a4d123c,revision_v1_primary_v2_payload_fidelity_v2__bb83938d7bf93a4d123c,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,1923,55ae22f93972fce7b72fe2fd18179d0e89cda9284b9628870a6a47881aa191e8,9f761e67a8203c54c7309cd4f165c4772b8e7139e883424ca749307c9ac19e23,en,experiment_generated_internal,not_manually_reviewed,1,mistral_7b_instruct_v0_3_q4_k_m
C7e69570a2ab08790e59f99c0,direct_subword_calgacus,forum_question_answer,forum_question_answer,forum_question_answer_template_1,1,forum_practical_answer,revision_v1_sha256_hex_024,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,direct_subword_calgacus,None,revision_v1_primary_v2_payload_fidelity_v2__08be6306438bae0664fe,revision_v1_primary_v2_payload_fidelity_v2__08be6306438bae0664fe,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,337,ee1b57236d7953d0a90ad7616863b24f33ef0874ab83967084b41c2fda03c62a,90c9007203f0e9bda2d7fea03a34b2a3b7cf1212bbfb5bf22d62871914e538ad,en,experiment_generated_internal,not_manually_reviewed,1,mistral_7b_instruct_v0_3_q4_k_m
C7e9a441edb51c095a4e2e12a,rankcloak_segmented_full_message,personal_narrative_blog,personal_narrative_blog,personal_narrative_blog_template_3,3,narrative_learning_moment,revision_v1_nonce_96_bit_hex_024,nonce_96_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,segmented_hex_single_topic,single_assigned_prompt,revision_v1_primary_v2_payload_fidelity_v2__86a34a6838caacec5483,revision_v1_primary_v2_payload_fidelity_v2__86a34a6838caacec5483,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,2025,6b078e31f8086842d24f578be8d3240003901b69f978ed44fc89968ad2f97f19,68b1b9b60c8e0ca78f2883028d42dcd32c0ed5ac81d496cdc7d8a35fb67bf4fc,en,experiment_generated_internal,not_manually_reviewed,1,mistral_7b_instruct_v0_3_q4_k_m
C7eeddb982e3d6343b5e7d1c1,ordinary_llm_control,personal_narrative_blog,personal_narrative_blog,personal_narrative_blog_template_1,1,narrative_small_discovery,revision_v1_sha256_hex_015,sha256_hex,qwen2_5_7b_instruct_q4_k_m,full_message,ordinary_llm_control,,revision_v1_primary_v2_payload_fidelity_v2__2bc614312e2926a43402,revision_v1_primary_v2_payload_fidelity_v2__c13fb0504ccf9c9a7928,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,221,e951ab184bc0081b07cbd367fdb28746aadc427dc929eb6e649522d28f350929,105eb833acd498d15b4264654c0032e5a825af68dfef5e0be348b37a8abbc8e1,en,experiment_generated_internal,not_manually_reviewed,1,qwen2_5_7b_instruct_q4_k_m
C7f3f85ba524ef09f9c071458,rankcloak_hex_nibble,factual_explanatory_prose,factual_explanatory,factual_explanatory_prose_template_2,2,explain_everyday_system,revision_v1_sha256_hex_029,sha256_hex,llama3_8b_instruct_q4_k_m,full_message,nonseg_hex_nibble_b16,None,revision_v1_primary_v2_payload_fidelity_v2__8a95a6ec9ab6f19fce7d,revision_v1_primary_v2_payload_fidelity_v2__8a95a6ec9ab6f19fce7d,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,413,3b8384390e9f3c6329cbf7dfe959d293385ef3aa136145c62453e2d71abcdec6,8c48a4352d7f3642d77a5f1c833208886f67fffb994b598f4e0903a41f72903b,en,experiment_generated_internal,not_manually_reviewed,2,llama3_8b_instruct_q4_k_m
