trial_id,view,payload_name,model_id,protocol_variant,prompt_id,prompt_category,payload_class,language,analysis_unit,nested_segment_count,text_available,text_sha256,word_count,sentence_count,character_count,flesch_reading_ease_heuristic,flesch_kincaid_grade_heuristic,coleman_liau_index,unique_word_fraction,repeated_bigram_fraction,repeated_trigram_fraction,maximum_identical_word_run,duplicate_sentence_count,unmatched_bracket_count,unmatched_double_quote_count,repeated_punctuation_count,whitespace_surface_flag_count,lowercase_sentence_start_count,long_sentence_count_gt40,missing_terminal_punctuation,artifact_like_fragment_count,surface_flag_total,tfidf_prompt_similarity,human_rating_substitute,readability_scope,source_mean_log_probability,source_effective_payload_rate
revision_v1_smoke_v2__cadd670fe67dde1a4d14,full_message,revision_v1_sha256_hex_004,llama3_8b_instruct_q4_k_m,ordinary_llm_control,narrative_small_discovery,personal_narrative_blog,sha256_hex,en,payload_trial_view,1,True,edde4cd23446d63cb090c5937c5abacdbffab8d8d94ae11ff6ff339681dbcbcb,294,17,1798,50.871266506602666,10.460148059223688,11.008435374149663,0.5748299319727891,0.07849829351535831,0.020547945205479423,1,0,0,0,0,0,0,0,1,0,1,0.07586554907591173,False,english_surface_heuristic,-0.7202528645138667,
revision_v1_smoke_v2__ce4930f1a7b726b48f1b,full_message,revision_v1_nonce_96_bit_hex_009,llama3_8b_instruct_q4_k_m,ordinary_llm_control,explain_weather_pattern,factual_explanatory,nonce_96_bit_hex,en,payload_trial_view,1,True,d3877c89e642d2702990485c2c4fa40eeec57149ae9611b296006af7b6187304,69,4,395,59.361032608695695,9.265036231884057,9.24231884057971,0.7391304347826086,0.044117647058823484,0.0,1,0,0,0,0,0,0,0,1,0,1,0.039536950051274,False,english_surface_heuristic,-1.039529703775139,
revision_v1_smoke_v2__d2953ac57eaaa6b250ab,full_message,revision_v1_nonce_96_bit_hex_009,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,casual_hobby_chat,casual_conversation,nonce_96_bit_hex,en,payload_trial_view,1,True,114f1132fa14568e03071d1c6dccb1f65aec0c2b2493e2839a591c7cb8e61c5e,114,11,648,79.06327751196172,4.806204146730465,7.236491228070175,0.7982456140350878,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.12557778552395865,False,english_surface_heuristic,-0.8837805024934077,
revision_v1_smoke_v2__d5b7368fdca1fcb5b317,forced_span,revision_v1_sha256_hex_003,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,narrative_local_walk,personal_narrative_blog,sha256_hex,en,payload_trial_view,8,True,a5a7effef14362f9b8fc51c627a9fc99177259c6f3d1f690de925e07d40c623d,48,2,334,34.42500000000004,14.420000000000002,16.531666666666663,0.9375,0.0,0.0,2,0,0,1,0,0,0,0,1,0,2,0.05455489208771579,False,english_surface_heuristic,-5.1572533193163075,
revision_v1_smoke_v2__d5b7368fdca1fcb5b317,full_message,revision_v1_sha256_hex_003,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,narrative_local_walk,personal_narrative_blog,sha256_hex,en,payload_trial_view,8,True,cbefd2e368bb06e07eeea4f6ef65140c70254f3d01d77e5ae37e8b3f31c05dc1,401,24,2358,67.9338970282627,7.93472880299252,9.277007481296753,0.5211970074812967,0.10499999999999998,0.015037593984962405,2,0,0,0,0,0,0,0,0,0,0,0.2499953738527533,False,english_surface_heuristic,-1.6919754763634542,0.504930966469428
revision_v1_smoke_v2__d7ac7f8c130105511007,forced_span,revision_v1_nonce_96_bit_hex_007,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,narrative_local_walk,personal_narrative_blog,nonce_96_bit_hex,en,payload_trial_view,1,True,95809bfaeec50075440e8ed7f93e8fb4e7aa6c819254e5e0583f4f10ba633486,18,2,101,75.50000000000003,4.964444444444446,6.064444444444444,0.9444444444444444,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.046725392688786914,False,english_surface_heuristic,-1.0651321611491351,
revision_v1_smoke_v2__d994c46cd3b8ee75c35a,forced_span,revision_v1_token_128_bit_hex_005,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,narrative_learning_moment,personal_narrative_blog,token_128_bit_hex,en,payload_trial_view,4,True,9cbdd0e71062df94c3181119a8c206bc5c2a3cb52abacacd01b6a687b5d25ee3,23,1,127,58.429130434782635,10.823478260869567,8.22260869565217,0.9130434782608695,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.04026481905978845,False,english_surface_heuristic,-4.912280988133593,
revision_v1_smoke_v2__d994c46cd3b8ee75c35a,full_message,revision_v1_token_128_bit_hex_005,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,narrative_learning_moment,personal_narrative_blog,token_128_bit_hex,en,payload_trial_view,4,True,51380bb0ab3194b09ecf33b3e9166a93a8d4a2fb0b01f745ec70cf52dd812fec,100,7,598,59.513000000000005,8.507428571428576,9.940400000000004,0.73,0.07070707070707072,0.04081632653061229,1,0,0,0,0,0,0,0,0,0,0,0.021458467774237253,False,english_surface_heuristic,-1.5141713421305447,0.8707482993197279
revision_v1_smoke_v2__e3ab5a575fd10301a7b0,forced_span,revision_v1_token_128_bit_hex_004,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,procedure_garden_task,recipe_procedure,token_128_bit_hex,en,payload_trial_view,4,True,907c2ebc5817bd1172741d5f985a17e97bd4238e14686dac931172ad1a78915f,25,2,136,85.85950000000001,4.388999999999999,6.2928,0.88,0.0,0.0,1,0,0,1,1,0,0,0,1,0,3,0.03712278157581652,False,english_surface_heuristic,-4.598775760408844,
revision_v1_smoke_v2__e3ab5a575fd10301a7b0,full_message,revision_v1_token_128_bit_hex_004,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,procedure_garden_task,recipe_procedure,token_128_bit_hex,en,payload_trial_view,4,True,907c2ebc5817bd1172741d5f985a17e97bd4238e14686dac931172ad1a78915f,25,2,136,85.85950000000001,4.388999999999999,6.2928,0.88,0.0,0.0,1,0,0,1,1,0,0,0,1,0,3,0.03712278157581652,False,english_surface_heuristic,-4.598775760408844,4.0
revision_v1_smoke_v2__eabc6cd050ba2cbbf2c9,full_message,revision_v1_token_128_bit_hex_005,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,procedure_home_task,recipe_procedure,token_128_bit_hex,en,payload_trial_view,1,True,4a34f7ba0cca9d9d1a39301cdad1730c5e57f964babdc7336d3f3e0f50f68344,26,2,183,37.455384615384645,11.264615384615386,16.072307692307685,0.8846153846153846,0.040000000000000036,0.0,1,0,0,0,0,0,0,0,1,0,1,0.04416279416524429,False,english_surface_heuristic,-0.8667222508536914,
revision_v1_smoke_v2__eba2c8e5771674a158a3,forced_span,revision_v1_token_128_bit_hex_000,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,procedure_simple_meal,recipe_procedure,token_128_bit_hex,en,payload_trial_view,4,True,c108b976539eef6eb89ae236586c11e2f94331ddf27d1bad36af11ec4a2f04d7,27,3,174,53.56666666666669,8.023703703703706,10.74666666666667,0.9629629629629629,0.0,0.0,1,0,1,1,2,0,0,0,1,0,5,0.06726818265224094,False,english_surface_heuristic,-4.42217622875533,
revision_v1_smoke_v2__eba2c8e5771674a158a3,full_message,revision_v1_token_128_bit_hex_000,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,procedure_simple_meal,recipe_procedure,token_128_bit_hex,en,payload_trial_view,4,True,c108b976539eef6eb89ae236586c11e2f94331ddf27d1bad36af11ec4a2f04d7,27,3,174,53.56666666666669,8.023703703703706,10.74666666666667,0.9629629629629629,0.0,0.0,1,0,1,1,2,0,0,0,1,0,5,0.06726818265224094,False,english_surface_heuristic,-4.42217622875533,4.0
revision_v1_smoke_v2__ecf51dd8135380646c6b,forced_span,revision_v1_aes256_gcm_base64_009,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,forum_practical_answer,forum_question_answer,aes256_gcm_base64,en,payload_trial_view,1,True,096b952b16f09b3eb4cb72c7d2cf4783b9583cf2e63fac7a9dcad714922f651b,106,7,625,72.5461320754717,6.902506738544474,9.204528301886786,0.8301886792452831,0.00952380952380949,0.0,1,0,1,0,0,2,0,0,1,0,4,0.05058012231415981,False,english_surface_heuristic,-3.9873135176982872,
revision_v1_smoke_v2__ecf51dd8135380646c6b,full_message,revision_v1_aes256_gcm_base64_009,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,forum_practical_answer,forum_question_answer,aes256_gcm_base64,en,payload_trial_view,1,True,096b952b16f09b3eb4cb72c7d2cf4783b9583cf2e63fac7a9dcad714922f651b,106,7,625,72.5461320754717,6.902506738544474,9.204528301886786,0.8301886792452831,0.00952380952380949,0.0,1,0,1,0,0,2,0,0,1,0,4,0.05058012231415981,False,english_surface_heuristic,-3.9873135176982872,4.0
revision_v1_smoke_v2__ed46a6c43fc212de1baa,forced_span,revision_v1_token_128_bit_hex_000,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,explain_biological_process,factual_explanatory,token_128_bit_hex,en,payload_trial_view,2,True,99d30c8c759f20e97dbc00f62f1b19c381be03652f2a2218605ba3a319ab20d3,26,1,171,21.006538461538497,16.788461538461537,15.627692307692307,1.0,0.0,0.0,1,0,0,0,0,0,1,0,1,0,2,0.024126530912003508,False,english_surface_heuristic,-6.427254824048109,
revision_v1_smoke_v2__ed46a6c43fc212de1baa,full_message,revision_v1_token_128_bit_hex_000,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,explain_biological_process,factual_explanatory,token_128_bit_hex,en,payload_trial_view,2,True,f5e166500c450bbcc4c5748005b7b44a67f2f1587ee44f53e970e1d6953592e0,100,5,620,45.25300000000004,11.916,12.237599999999993,0.74,0.0505050505050505,0.020408163265306145,1,0,0,0,0,0,0,0,0,0,0,0.11527248669154805,False,english_surface_heuristic,-1.6916295373216836,0.8707482993197279
revision_v1_smoke_v2__ed53cfd64a2e0e35ae36,forced_span,revision_v1_nonce_96_bit_hex_011,llama3_8b_instruct_q4_k_m,ordinary_llm_control,professional_project_update,professional_communication,nonce_96_bit_hex,en,payload_trial_view,1,True,e6950c26e484ca47fc6576650a7397b4b383b1198bfb504e726fd165a8915e52,15,1,116,33.690000000000026,12.286666666666669,14.370666666666665,0.7333333333333333,0.1428571428571429,0.07692307692307687,1,0,1,0,0,0,0,0,1,0,2,0.1180168037503174,False,english_surface_heuristic,-0.9488800136218382,
revision_v1_smoke_v2__ed90611d63f17244c0ca,forced_span,revision_v1_nonce_96_bit_hex_006,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,forum_practical_answer,forum_question_answer,nonce_96_bit_hex,en,payload_trial_view,3,True,0ef185a1efbeb47fac9ff7222bafadccc1b3b76f1d28853ebd2a0f082a217ff8,18,3,110,73.84500000000001,4.450000000000003,6.053333333333331,0.8888888888888888,0.0,0.0,1,0,1,0,2,0,2,0,1,0,6,0.09177122728203774,False,english_surface_heuristic,-6.637829738668866,
revision_v1_smoke_v2__ed90611d63f17244c0ca,full_message,revision_v1_nonce_96_bit_hex_006,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,forum_practical_answer,forum_question_answer,nonce_96_bit_hex,en,payload_trial_view,3,True,25f9f218db15709aa3f9d4705dc5993f984cae0d6149114f25e39951e5defb4e,280,18,1565,71.39753968253969,7.165238095238099,7.749142857142854,0.5571428571428572,0.11469534050179209,0.043165467625899234,1,0,0,1,2,0,0,0,0,0,3,0.1918187649687496,False,english_surface_heuristic,-1.2840840014616883,0.2735042735042735
revision_v1_smoke_v2__ee9773bb2cdea1371682,full_message,revision_v1_sha256_hex_003,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,narrative_local_walk,personal_narrative_blog,sha256_hex,en,payload_trial_view,1,True,bef772702d81bd0b1b0c7aa39c0d6f28d0662409f4b6f1388c7e79909cadd7d3,434,19,2428,58.11477928692702,10.828098471986419,9.038986175115205,0.4815668202764977,0.11316397228637409,0.02777777777777779,1,0,0,0,0,0,0,0,1,0,1,0.14110739521526755,False,english_surface_heuristic,-0.8893441171425395,
revision_v1_smoke_v2__efa2da01d4716ff97676,forced_span,revision_v1_nonce_96_bit_hex_008,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,casual_neighborhood_chat,casual_conversation,nonce_96_bit_hex,en,payload_trial_view,3,True,a3572f9c48718d162a10373e5f4d63038adc9fa160880ec9fb8ee4e2a2651f9c,19,1,119,27.255263157894774,14.177894736842106,13.898947368421052,0.9473684210526315,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.051263732003671944,False,english_surface_heuristic,-5.371469251515553,
revision_v1_smoke_v2__efa2da01d4716ff97676,full_message,revision_v1_nonce_96_bit_hex_008,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,casual_neighborhood_chat,casual_conversation,nonce_96_bit_hex,en,payload_trial_view,3,True,62e0e6cc08ada6b3d7a2443d5861c25c8556ecae6958f6b1a717744dba3917d9,107,7,603,71.93121495327105,7.023765020026705,8.421308411214952,0.7383177570093458,0.018867924528301883,0.0,1,0,0,0,0,0,0,0,1,0,1,0.0999023173619887,False,english_surface_heuristic,-1.2945618124074596,0.6666666666666666
revision_v1_smoke_v2__efeee60465d947e510a1,full_message,revision_v1_ed25519_signature_base64_017,llama3_8b_instruct_q4_k_m,ordinary_llm_control,casual_weekend_chat,casual_conversation,ed25519_signature_base64,en,payload_trial_view,1,True,b95220f25710a2f0b9543f342170dc6353ff3e6704073264e5d389982bcf9fe8,51,4,280,72.79963235294119,6.272696078431373,7.127843137254899,0.803921568627451,0.040000000000000036,0.020408163265306145,1,0,0,0,0,0,0,0,1,0,1,0.06262849730895065,False,english_surface_heuristic,-0.739472588398939,
revision_v1_smoke_v2__f2c6a2d3892ceb60102e,full_message,revision_v1_ed25519_signature_base64_015,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,casual_neighborhood_chat,casual_conversation,ed25519_signature_base64,en,payload_trial_view,1,True,031514f072873484a162471f6d4fe8f692dd1fc286f9dbcb990f46e90bb920a7,51,3,278,76.78000000000003,6.773333333333333,7.13176470588235,0.8235294117647058,0.040000000000000036,0.020408163265306145,1,0,0,0,0,0,0,0,1,0,1,0.047434053845386855,False,english_surface_heuristic,-0.5355909605394937,
revision_v1_smoke_v2__f5b812b46a482754d133,forced_span,revision_v1_nonce_96_bit_hex_008,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,casual_neighborhood_chat,casual_conversation,nonce_96_bit_hex,en,payload_trial_view,1,True,f2912edfedd4dcf0e8686519e20f09b6114c68cec24f8bd04f333620478f5644,13,1,67,96.02461538461542,3.0953846153846136,4.086153846153845,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.052080036553896134,False,english_surface_heuristic,-0.4369793144692295,
revision_v1_smoke_v2__fc2329dbdf0a35daf78e,full_message,revision_v1_nonce_96_bit_hex_010,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,professional_schedule_note,professional_communication,nonce_96_bit_hex,en,payload_trial_view,1,True,10403a6e94744cf3a4528244a068d0e6f38018bfdc2e962b87a5e64092a11238,55,4,346,60.595113636363635,8.223409090909094,11.447272727272725,0.7636363636363637,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.1047070860147771,False,english_surface_heuristic,-0.5978251936781207,
revision_v1_smoke_v2__fcf2cbd78ae24a54413c,forced_span,revision_v1_token_128_bit_hex_004,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,procedure_garden_task,recipe_procedure,token_128_bit_hex,en,payload_trial_view,1,True,637c564292c688d438ec4375389953c29ce3395d1f947449e685d40b62abc7d0,16,3,113,63.94666666666669,5.665000000000003,9.519999999999996,0.8125,0.1333333333333333,0.0714285714285714,1,0,0,0,0,1,0,0,1,0,2,0.027591143060338483,False,english_surface_heuristic,-0.4612917561095456,
revision_v1_smoke_v2__fea42faa4795c9c4112f,full_message,revision_v1_sha256_hex_003,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,explain_biological_process,factual_explanatory,sha256_hex,en,payload_trial_view,1,True,e8059fe14f42b1699ee17e0e22d5fa1f44b6e887b6bc8ef9f15df4fe0a08200e,158,9,1059,34.80851617440226,12.76552742616034,14.370126582278477,0.5759493670886076,0.10828025477707004,0.03205128205128205,1,0,0,0,0,4,0,0,1,0,5,0.1763609946675842,False,english_surface_heuristic,-0.3163593824797044,
