row_id,pair_id,payload_group_id,label,partition,model_id,codec_id,payload_class,prompt_template_id,representation_name,generation_study,evaluation_id,study_source,gate_level,quantization,plan_id,pairing_unit_id,normalized_text_sha256,dedup_cluster_id
quantization_generated__quantization_trial__7658a01585606f0ba56da45a,detector_pair__0d152d927778ebb3abd615f7,revision_v1_token_128_bit_hex_017,0,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,token_128_bit_hex,procedure_simple_meal,ascii_b8,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__7658a01585606f0ba56da45a,quantization_pair__4416fab7acb2a5ccf37a26fe,02ae0530ad2389c010584aafcca6ccdec1d8e03552dbf703f65c20aa1cbe14eb,locked-dedup-cluster-4e2e4e0545cae53bd532dcac
quantization_generated__quantization_trial__7664c42cc48e608825c41910,detector_pair__d04fe863692fc8b11bdfc3e9,revision_v1_nonce_96_bit_hex_015,1,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,nonce_96_bit_hex,casual_neighborhood_chat,ascii_b8,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__7664c42cc48e608825c41910,quantization_pair__d45fa7141050018458d66442,efdead92db688cd4752ae39579376907b23784b32617c18893b37f5b788ff270,locked-dedup-cluster-3181d96a4efbe8425655dcfb
quantization_generated__quantization_trial__7672deeead0d80a91e822bef,detector_pair__0cf9c16f41e31c9c9303f107,revision_v1_ed25519_signature_base64_045,0,validation,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,ed25519_signature_base64,explain_weather_pattern,ascii_b8,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__7672deeead0d80a91e822bef,quantization_pair__8bdb02a819eb36a234d48542,5cbadd4bf10f493ad019708c4a579bcfdd517a84b73fc40f720230d4afb298e5,locked-dedup-cluster-56c311ab24e3b4956d5a8d34
quantization_generated__quantization_trial__76db9df560b925269125c69d,detector_pair__f93c6d6f393228f3e498afc9,revision_v1_hmac_sha256_hex_046,0,validation,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,hmac_sha256_hex,casual_weekend_chat,ascii_b8,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__76db9df560b925269125c69d,quantization_pair__10f5827a4d689b687b64a867,1e9bf0fbbecc973e6483330c950cd7a4dc5adfbbb30e809f341c41b7056870ab,locked-dedup-cluster-f4c37670622213f8f7284467
quantization_generated__quantization_trial__77150367464f8ebbb039e545,detector_pair__373502c034e0270baf2a58df,revision_v1_aes256_gcm_base64_034,0,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,aes256_gcm_base64,narrative_learning_moment,ascii_b16,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__77150367464f8ebbb039e545,quantization_pair__399bf67c85897a15eab4a1aa,6d5e576e24a05ba3de4baee75cc63bb6fbdc67df6a0bb0c2222a991a90ab51a7,locked-dedup-cluster-4a6717280abe6dffe389b392
quantization_generated__quantization_trial__771b1d6b9e49f2587447a8a8,detector_pair__43f36b0fb39bcad5db58de18,revision_v1_aes256_gcm_base64_009,0,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,aes256_gcm_base64,procedure_home_task,ascii_b8,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__771b1d6b9e49f2587447a8a8,quantization_pair__d837439f50884f7283dcd3ef,25384bb06570b4db86452f9eec8abae1c7f16c1762769b94c77abae19cd104e8,locked-dedup-cluster-23821a91b342f8bd757bd354
quantization_generated__quantization_trial__775fcfb0f208feadc32b04f2,detector_pair__1956cb96fcca268d792b7889,revision_v1_hmac_sha256_hex_039,0,validation,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,hmac_sha256_hex,explain_biological_process,ascii_b8,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__775fcfb0f208feadc32b04f2,quantization_pair__4796c00118265245a66ff8b4,2bd3bd7fe50d0b2972f849390c9d2cf3dc3a96577178948180fad460d8f4df4a,locked-dedup-cluster-db4aabf02590b0cf6f175c04
quantization_generated__quantization_trial__7793ea8acdc8078481cbbdbc,detector_pair__47636cf2485527f96a5fcc06,revision_v1_chacha20_poly1305_base64_016,1,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,chacha20_poly1305_base64,explain_weather_pattern,ascii_b16,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__7793ea8acdc8078481cbbdbc,quantization_pair__579d739c96a3acaa357404ac,065bbedfc5c4aad4acf34b3bd3c2c37746bb7ae5bd8f6a9194c82c531df5d2b7,locked-dedup-cluster-c581ece2a3e5e2c3b74d6d5e
quantization_generated__quantization_trial__77b3976fab1791ee78fc9367,detector_pair__d76661792c984b2d6dab1a0c,revision_v1_ed25519_signature_base64_047,0,validation,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,ed25519_signature_base64,professional_project_update,ascii_b16,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__77b3976fab1791ee78fc9367,quantization_pair__8b0b1f8938e2da53ae2cbf78,ff800032028f07698677281599d23454769e2ad2bb7f77d5c1f8e24050ab617d,locked-dedup-cluster-ae9ee8b26103dc75c9112dfb
quantization_generated__quantization_trial__77c5ef5c4545ca01537b386a,detector_pair__c5d77bce16a55a15daaec5f4,revision_v1_uuid_v4_033,1,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,uuid_v4,forum_purchase_advice,ascii_b16,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__77c5ef5c4545ca01537b386a,quantization_pair__07c21adf896579e3e5f8adbd,e0da5d5f38f0ce76353690375c7eda09fa49b21ec9d2c9b5c1d03d188cd71e96,locked-dedup-cluster-9218fa6b0d126bc131caef49
quantization_generated__quantization_trial__77e4b40ed677c8c9f86b15be,detector_pair__39e7011aa8e778919b12ac99,revision_v1_ed25519_signature_base64_024,1,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,ed25519_signature_base64,forum_practical_answer,ascii_b16,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__77e4b40ed677c8c9f86b15be,quantization_pair__2ff805b0a2afc91d39d4c1e8,3a88368656b7b84ddf72f67fd18fefd0ca07c55c047853ac649505f6fa318040,locked-dedup-cluster-14c615419b059ddd7c4aa006
quantization_generated__quantization_trial__78224b1f3b0519239fc308f5,detector_pair__6b57466ddbf2bbed35af2de8,revision_v1_ed25519_signature_base64_032,0,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,ed25519_signature_base64,narrative_local_walk,ascii_b8,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__78224b1f3b0519239fc308f5,quantization_pair__5275407887aaa56680053442,9a1b912531c0db8980f8caa0caf3e80115d990d44c599314291dd4e3a3ab50d7,locked-dedup-cluster-ab6fe4fd3367e9ed520f002c
quantization_generated__quantization_trial__78435486d73269bd1d4032ac,detector_pair__f6b4c1d32978c4bd38effff0,revision_v1_ed25519_signature_base64_053,0,test,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,ed25519_signature_base64,professional_schedule_note,ascii_b8,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q8_0,quantization_trial__78435486d73269bd1d4032ac,quantization_pair__6b538add9f063f95007bc968,5b719e3d96a5110157c6d5e2429ec2984c4222269e5c615e3d1c5e6e3375848a,locked-dedup-cluster-96928faedd40703b8bea346c
quantization_generated__quantization_trial__7843fea2bd984a41c28ef374,detector_pair__0a5dcbaddd3ef55f4ea18fdb,revision_v1_nonce_96_bit_hex_054,1,test,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,nonce_96_bit_hex,procedure_simple_meal,ascii_b16,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q8_0,quantization_trial__7843fea2bd984a41c28ef374,quantization_pair__6e91fa43e4d2e25694ec08aa,27c6ce5ffa990f6b4f63c40bcf94ee2496afa56d8db600d117bbb906fd820ef1,locked-dedup-cluster-7c650d38321313478e14a048
quantization_generated__quantization_trial__78520f697a8717dd279fdefb,detector_pair__9af36633d53eb170b788f5ba,revision_v1_sha256_hex_045,0,validation,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,sha256_hex,narrative_learning_moment,ascii_b16,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__78520f697a8717dd279fdefb,quantization_pair__cfe8b8f7dd1587687a483eb3,685cabb1b9e02a54bd633493852d7ecb603e9dc96a70bb080b3fed2240b7d6fb,locked-dedup-cluster-51612ff886a1985457334a6f
quantization_generated__quantization_trial__78789074a5478ed3cc9ec027,detector_pair__e72bc925c4b40a79e66d1b98,revision_v1_nonce_96_bit_hex_002,0,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,nonce_96_bit_hex,explain_weather_pattern,ascii_b16,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__78789074a5478ed3cc9ec027,quantization_pair__57b24c3338619271348cfd17,e225c48a3f97053fb641a5e9ceb24cfcb01bdfaf7d3414514a5abae2f1c19a62,locked-dedup-cluster-2aa3aac2fa4cdded60a5c2ab
quantization_generated__quantization_trial__7878e7c0df1c426045069fea,detector_pair__ef5873e8075369b01f90eba3,revision_v1_ed25519_signature_base64_005,0,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,ed25519_signature_base64,professional_process_email,ascii_b8,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__7878e7c0df1c426045069fea,quantization_pair__8a91095db4d57e0f3401c56d,46cb6e9330b5f03f2ba452708c199c08db0182801905ebeb6b430fd074682d5d,locked-dedup-cluster-2e2ec68963e479ffd3172011
quantization_generated__quantization_trial__787e73adc952b3dbf5528839,detector_pair__bdd1af9b158b51340fc6989b,revision_v1_token_128_bit_hex_039,1,validation,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,token_128_bit_hex,professional_schedule_note,ascii_b16,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__787e73adc952b3dbf5528839,quantization_pair__05c43489f063a044ef3f643e,5dcaca149a6abf12bdf4bc37dc79d107c9f594e652ae59256dae2a6922d3f679,locked-dedup-cluster-0fb77ce4d96e18f21377e8de
quantization_generated__quantization_trial__78d7312c68a5ab5cd2c26b7c,detector_pair__924fa5cb899f430b83b5b632,revision_v1_token_128_bit_hex_033,1,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,token_128_bit_hex,professional_project_update,ascii_b8,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__78d7312c68a5ab5cd2c26b7c,quantization_pair__c8e160b58cbc996176603919,0bc1b6462538189081fcc771f19af678d73ae1ffa8f8f95bbcacb7c5dd33b40e,locked-dedup-cluster-b3b80b4806a487a912c179aa
quantization_generated__quantization_trial__78f21433eca36bd9327372b8,detector_pair__91431f6cf158de99215c509f,revision_v1_ed25519_signature_base64_045,0,validation,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,ed25519_signature_base64,explain_weather_pattern,ascii_b16,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__78f21433eca36bd9327372b8,quantization_pair__ad41c1951fbc9c7660dbe86c,f23b4085a9823e07a7a07a2f9419eab89ae4b16d5459333757fef0f7fcd3e756,locked-dedup-cluster-56c311ab24e3b4956d5a8d34
quantization_generated__quantization_trial__78f4bd9b9cec85919c110388,detector_pair__772afd2f53a6fad7804d2320,revision_v1_nonce_96_bit_hex_036,1,validation,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,nonce_96_bit_hex,procedure_simple_meal,ascii_b8,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__78f4bd9b9cec85919c110388,quantization_pair__bf6b32ed7388350b517adf36,83e47534bfeb3d7c88854f17fefba494b97377aa3a74cd424a9fde733dff23af,locked-dedup-cluster-058fda41f3207b53b75ba98b
quantization_generated__quantization_trial__7984434278a765de09ab40bb,detector_pair__9c6645eb81591e02e7672668,revision_v1_nonce_96_bit_hex_007,0,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,nonce_96_bit_hex,narrative_local_walk,ascii_b16,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__7984434278a765de09ab40bb,quantization_pair__b35ec66bf81f3cd2c1dda87c,b12ce7499baf5dd1fd830644eec317bb8a6bc6e7717a13e137d6abfd5df69b90,locked-dedup-cluster-089a5c41a6187c40edeb1a0c
quantization_generated__quantization_trial__79b35d69ffc0e9ab55f32cde,detector_pair__9e550576db114580d8608678,revision_v1_nonce_96_bit_hex_032,1,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,nonce_96_bit_hex,explain_biological_process,ascii_b8,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__79b35d69ffc0e9ab55f32cde,quantization_pair__0db4ec394d3bd563e3c58497,549e68fd9993a735a355c60059b7c0208c86605846c3156c4ffa092c1bb59a50,locked-dedup-cluster-530f7a325b417a884b1be200
quantization_generated__quantization_trial__79bba36f71766da40a66f32e,detector_pair__de4b198b379e50f2bf470c69,revision_v1_hmac_sha256_hex_044,0,validation,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,hmac_sha256_hex,narrative_small_discovery,ascii_b16,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__79bba36f71766da40a66f32e,quantization_pair__d3b33f16935e80fb8cecc2e0,a7bf58b5046e49d171cefcfd2d2b7266519083706ab27b48b9023ae8a6d9f4b9,locked-dedup-cluster-82fec35853ec8d44cf04cce4
quantization_generated__quantization_trial__79ceec07c59719cd2ee0b96b,detector_pair__f6d53001e98a888d4312081b,revision_v1_hmac_sha256_hex_021,1,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,hmac_sha256_hex,explain_biological_process,ascii_b16,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__79ceec07c59719cd2ee0b96b,quantization_pair__b2e81a647658a528b8064c7c,4e8e7f5e46a04281c3f3cf991169b4ce5c55b72d2e93a3bbddd5aa290c4eab91,locked-dedup-cluster-7dd65f82d64ca3f657bccc38
quantization_generated__quantization_trial__79dd0da390857cfe33d119df,detector_pair__ac91ad15c6886dd56ffb4c5d,revision_v1_aes256_gcm_base64_004,0,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,aes256_gcm_base64,narrative_small_discovery,ascii_b16,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__79dd0da390857cfe33d119df,quantization_pair__2a52a3653922ce7bb1916542,67aba4482fa122ff4b3822bef8ff66019de32f5829de0c4d40741d0691f15286,locked-dedup-cluster-1309181ed8aa479328b3f0a7
quantization_generated__quantization_trial__7a2b4615b214e7bf1591b673,detector_pair__9aa7c791aef9be5e4d7861b3,revision_v1_sha256_hex_021,1,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,sha256_hex,narrative_local_walk,ascii_b8,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__7a2b4615b214e7bf1591b673,quantization_pair__17b15d1981b8b4b8881c6191,1a1a48a2edfa5944f2711e2bd3beadc2fb4106adeb8fec61a14967cca78a0890,locked-dedup-cluster-aee884c364b55f08a3981ff0
quantization_generated__quantization_trial__7a3732c89f68328a6809bde7,detector_pair__5f57abc7c49fe62f0d47f435,revision_v1_token_128_bit_hex_001,0,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,token_128_bit_hex,explain_everyday_system,ascii_b8,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__7a3732c89f68328a6809bde7,quantization_pair__d9081fd318d66cb4a31c0b52,82d927950a5f392176e9f3f89c241fe2c8aff346141b06337f991c8485bc226a,locked-dedup-cluster-83b5ef276b5071a7412eb272
quantization_generated__quantization_trial__7a4c0a209f6b1b43d8d4ced0,detector_pair__506a60f21375a3fa13e09ca4,revision_v1_ed25519_signature_base64_040,1,validation,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,ed25519_signature_base64,casual_neighborhood_chat,ascii_b16,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__7a4c0a209f6b1b43d8d4ced0,quantization_pair__5f0617169c60763c38903ea7,47629c1de0a4bc083c37c0aa2d778e95c60345a23b334c2905729519414cdcd9,locked-dedup-cluster-64e6b1587450c6fccb5d88c5
quantization_generated__quantization_trial__7a7119e51b5abb16bbd6af3f,detector_pair__2b0c8128bb7268a6fd4bc404,revision_v1_nonce_96_bit_hex_021,0,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,nonce_96_bit_hex,casual_weekend_chat,ascii_b8,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__7a7119e51b5abb16bbd6af3f,quantization_pair__947ab725044f9e521b3af075,d10fe31345c18899421cf93b71006951849c6da7f2d4b19caf1047a5d25d19e5,locked-dedup-cluster-867a65d0f008b4b77622e544
quantization_generated__quantization_trial__7a831605922219416bf78f2f,detector_pair__f1c469c8b8e3c2c2fc95dd99,revision_v1_ed25519_signature_base64_037,0,validation,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,ed25519_signature_base64,procedure_garden_task,ascii_b16,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__7a831605922219416bf78f2f,quantization_pair__599ed31ef7987bedc932cbfd,40385dc006d62f85c479b634ffdabd475a6ed50127e6bdcfc46661e44ae02966,locked-dedup-cluster-03b12c24b75fd163404d55e4
quantization_generated__quantization_trial__7ac2280c80c03d3b2219ce0e,detector_pair__e1a9a5cb0f91973de4e02d60,revision_v1_nonce_96_bit_hex_012,0,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,nonce_96_bit_hex,procedure_garden_task,ascii_b8,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__7ac2280c80c03d3b2219ce0e,quantization_pair__647b9e8d88c3e9799a89a95a,bf1e8221fe786851b63ccd694143418cdbafef85f5b4ac71da709b39e2b77ca9,locked-dedup-cluster-0b9033a94dff4651877d3659
quantization_generated__quantization_trial__7ac477068a3d80b10eec5bc7,detector_pair__79816f6794b090d5af448695,revision_v1_token_128_bit_hex_034,1,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,token_128_bit_hex,forum_practical_answer,ascii_b16,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__7ac477068a3d80b10eec5bc7,quantization_pair__a74b5ab4e3dc2e9d8fe526f3,f3335af874e356a79221e19b3b12ad62f84b356c42f776cdcecdf6dd39a0f900,locked-dedup-cluster-b6d3dd8af22bd58f505e4b2e
quantization_generated__quantization_trial__7ad616e9e6b5e5d011716e42,detector_pair__a4178cd71b6d7130b6164799,revision_v1_token_128_bit_hex_027,0,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,token_128_bit_hex,professional_process_email,ascii_b8,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__7ad616e9e6b5e5d011716e42,quantization_pair__ce3e9f7e25092845554c5d34,4ae06ebd6fdd79782712245ebc6d8f3eb063a625269f9eee34614a416d53ed72,locked-dedup-cluster-42ce35dd2bcd53cb8fe0bada
quantization_generated__quantization_trial__7ad8dafc06100346115580d1,detector_pair__c6e9324f3e04594d78942f18,revision_v1_sha256_hex_040,1,validation,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,sha256_hex,explain_everyday_system,ascii_b8,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__7ad8dafc06100346115580d1,quantization_pair__b479ce4b47bb3dc29a501f56,a2e49d705e3637cbc3fa452643a371585c13e0b1700cfb4b3ac8dff4c7e22599,locked-dedup-cluster-6e873b678160da9a608f2b93
quantization_generated__quantization_trial__7b330aaabfb300c5fe5b8122,detector_pair__92a6cf4c5f1767656d27f016,revision_v1_hmac_sha256_hex_058,0,test,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,hmac_sha256_hex,casual_neighborhood_chat,ascii_b8,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q8_0,quantization_trial__7b330aaabfb300c5fe5b8122,quantization_pair__4c075ae9bd29c42ffb7e0f11,6dfa762575332338affd4ab4d832399c2556353ee429992dd2fe655424837ac7,locked-dedup-cluster-8e2517efc5b5e889502e61a2
quantization_generated__quantization_trial__7b3a73be684c07fc3ede8b84,detector_pair__d58596e6d45d3ae197bae9ad,revision_v1_uuid_v4_016,0,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,uuid_v4,procedure_home_task,ascii_b8,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__7b3a73be684c07fc3ede8b84,quantization_pair__f716b7f0979d793d894a4612,7aacb464df86b335273dc65a2883ac2970889a0e2d58f9b2256833b380e06ef4,locked-dedup-cluster-e2f7268932e937ee54d92fe1
quantization_generated__quantization_trial__7b6d8545e4aa825587c93a93,detector_pair__1af7647459ff35b8a448bed4,revision_v1_hmac_sha256_hex_011,1,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,hmac_sha256_hex,professional_project_update,ascii_b8,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__7b6d8545e4aa825587c93a93,quantization_pair__009dc478bf68a6a7a3e63a0e,ea84e73da8c4fe42b8d70297e31ab5fd929283174560ec64d781a3bdfa84c4a1,locked-dedup-cluster-8b36378c961acd2644813ff5
quantization_generated__quantization_trial__7b733c01d31db53d00d1f225,detector_pair__96e20f24d168dc29fd6a38e3,revision_v1_uuid_v4_041,0,validation,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,uuid_v4,narrative_learning_moment,ascii_b16,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__7b733c01d31db53d00d1f225,quantization_pair__37882178845833fb1efad0ea,d50d10b7ef9fa65e3815cb656ac193815b9c73f3b71394d3e8015b921a2546d6,locked-dedup-cluster-e2a416f537dd798868e8fcd5
quantization_generated__quantization_trial__7b7c7b665ab7ed4dd3f0de5a,detector_pair__ac02b12ac76b51a629711b7d,revision_v1_chacha20_poly1305_base64_000,0,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,chacha20_poly1305_base64,professional_schedule_note,ascii_b16,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__7b7c7b665ab7ed4dd3f0de5a,quantization_pair__842b6dd12073f6fd6fe0e033,bb227dd443c40555623e6a6de216277bd61c26fc4299ae5643238cbbf961dbf8,locked-dedup-cluster-a331d504eed2f1bff244b461
quantization_generated__quantization_trial__7b83c18e2f16ad975a3c80bf,detector_pair__00e5889621fc76489549efaf,revision_v1_chacha20_poly1305_base64_049,0,test,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,chacha20_poly1305_base64,forum_practical_answer,ascii_b8,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q8_0,quantization_trial__7b83c18e2f16ad975a3c80bf,quantization_pair__49eca2c7cc9a29e8ba6c2b6d,39bc4339741d8fe5588ca5489fcd696acdcbc3274d024bd15a72770b5c031b67,locked-dedup-cluster-0fa6270b95556a3e58f35a88
quantization_generated__quantization_trial__7baa84255238b397f7dfcd3c,detector_pair__6eef488ec154b84b0f94b6c2,revision_v1_chacha20_poly1305_base64_011,1,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,chacha20_poly1305_base64,casual_neighborhood_chat,ascii_b8,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__7baa84255238b397f7dfcd3c,quantization_pair__cc7d3e59a45b93ac4a0948fc,ad264a80b5fc7e2cb8dabae0b0a6003da08a5ba1534ed3ba88ed4aeb9099a0ab,locked-dedup-cluster-c89eb7707f463a07128fc4fe
quantization_generated__quantization_trial__7bcc9fdc7e722058f7f1aadb,detector_pair__4a5ec7f3c0baf8a8c4fff387,revision_v1_aes256_gcm_base64_044,0,validation,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,aes256_gcm_base64,forum_purchase_advice,ascii_b16,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__7bcc9fdc7e722058f7f1aadb,quantization_pair__74e68029654f40eee5c45efd,2ee776d35ae627bed9a80b819cc16d6e32e3aea010a221631713acb58e143b71,locked-dedup-cluster-2447f2f757732f18a1468db2
quantization_generated__quantization_trial__7bdd759bda435a9417dee646,detector_pair__a4fc29717b333737786af41f,revision_v1_ed25519_signature_base64_044,1,validation,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,ed25519_signature_base64,narrative_small_discovery,ascii_b16,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__7bdd759bda435a9417dee646,quantization_pair__463a3a87345d28d50d209f95,f009c55a737f7ebd13717527a684a7aa023042250b0e6fdc239546d4781b63bd,locked-dedup-cluster-518372beb501e1afe511974a
quantization_generated__quantization_trial__7bfa91ca5eca171925c474cc,detector_pair__6f30bed7a4deab5965850ad3,revision_v1_hmac_sha256_hex_057,0,test,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,hmac_sha256_hex,explain_biological_process,ascii_b16,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q8_0,quantization_trial__7bfa91ca5eca171925c474cc,quantization_pair__ccc0da82950659198d9cfec2,215333cda745c3824ad0335d8331bffb35daef5e7f2ced058a795425f7284f6f,locked-dedup-cluster-a0ec330801b891c994a313b8
quantization_generated__quantization_trial__7c22ddf2438f34bc09781d00,detector_pair__a93056335c88e176130da124,revision_v1_uuid_v4_012,0,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,uuid_v4,explain_everyday_system,ascii_b16,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__7c22ddf2438f34bc09781d00,quantization_pair__e5256821da6924cecda4440a,03d24e43298ef4c17c0276beaa80f222f3966bf7a73de99020613b238f577813,locked-dedup-cluster-21fa4e155104085745014555
quantization_generated__quantization_trial__7c419a71af1b0fbc89519285,detector_pair__c26fb281891e9aeb677446cc,revision_v1_uuid_v4_031,0,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,uuid_v4,casual_hobby_chat,ascii_b8,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__7c419a71af1b0fbc89519285,quantization_pair__9df229bf969bdc5fc4d855e4,6bd06ed2a5544e3e81e768b0c67cadd14a684632928e9f4015a4bfe92a4463a8,locked-dedup-cluster-11f5b39b924fa5ce9c6957c7
quantization_generated__quantization_trial__7c5e5ec12387e9c48816250a,detector_pair__ef68f4a4d8eea36fed979608,revision_v1_nonce_96_bit_hex_014,0,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,nonce_96_bit_hex,explain_biological_process,ascii_b16,quantization,q4_to_q8,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__7c5e5ec12387e9c48816250a,quantization_pair__055f5c516d50fc638321d3a8,e98dd2e71816640969abf0ad964578f592072ecd10f05ad0221fb7ac76179fd0,locked-dedup-cluster-35392cac93c5f9b5bfbab99c
