row_id,pair_id,payload_group_id,label,partition,model_id,codec_id,payload_class,prompt_template_id,representation_name,generation_study,evaluation_id,study_source,gate_level,quantization,plan_id,pairing_unit_id,normalized_text_sha256,dedup_cluster_id
quantization_generated__quantization_trial__687b45216ac29c3920f31f47,detector_pair__8a182cdb6566f7cbe6cfded1,revision_v1_token_128_bit_hex_045,0,validation,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,token_128_bit_hex,professional_process_email,ascii_b16,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q8_0,quantization_trial__687b45216ac29c3920f31f47,quantization_pair__f161cf3e74e39f7dcb0108a3,efd9beae404e1b706abf06271f0b900274dabd484ee38276c64edcdb8beab578,locked-dedup-cluster-74698d9f725d61b98986f3c9
quantization_generated__quantization_trial__6899b33411605de63cebd973,detector_pair__909b37c60d33406ab297acc3,revision_v1_hmac_sha256_hex_028,0,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,hmac_sha256_hex,casual_weekend_chat,ascii_b16,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__6899b33411605de63cebd973,quantization_pair__ee8c53d83ea831bfc5bb6c08,e3c6b60477947b5f30581c2504e5978691766597a0ef893d4615abf612b84ffa,locked-dedup-cluster-cef2005728af808ea2ef28cc
quantization_generated__quantization_trial__68a9203679a25a4bfc40dcc8,detector_pair__ffdc095999afbf3208115cda,revision_v1_chacha20_poly1305_base64_020,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,chacha20_poly1305_base64,procedure_home_task,ascii_b16,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q8_0,quantization_trial__68a9203679a25a4bfc40dcc8,quantization_pair__d254966c901120e80aca4575,9c4f837dd7cfeafac17d261eff6e789da605e7058151bd6c80416001aba599f4,locked-dedup-cluster-1c5e48cb2077e92f40c9b731
quantization_generated__quantization_trial__68b51d8bf651ec8390ec1771,detector_pair__a662d9def68ceb50f857ba46,revision_v1_token_128_bit_hex_054,1,test,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,token_128_bit_hex,narrative_local_walk,ascii_b16,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q8_0,quantization_trial__68b51d8bf651ec8390ec1771,quantization_pair__f429cc232e1f63a1aa264c25,4e30661c0e8c1b80eb9bb74e066e137dfa164b8110712319e301dd4815a4ecd5,locked-dedup-cluster-c588a294c6263bec1e8ad56d
quantization_generated__quantization_trial__68d8184cf92d2fc0a424fb9a,detector_pair__9896d92075987af72b85aaeb,revision_v1_sha256_hex_041,0,validation,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,sha256_hex,casual_hobby_chat,ascii_b16,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__68d8184cf92d2fc0a424fb9a,quantization_pair__f62ee5ffc7c6b0331fdc8436,e157822462c21aeaa0cfbd05893eb4d119adb53b6cd2fe21673360d6d425d103,locked-dedup-cluster-a70c2199fe9757fc3a965e41
quantization_generated__quantization_trial__68e9e861a2eac5926e342f77,detector_pair__79b381aa0aa4974e9c9b3769,revision_v1_sha256_hex_018,0,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,sha256_hex,professional_schedule_note,ascii_b16,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__68e9e861a2eac5926e342f77,quantization_pair__535325e05bebd510c621ed9f,b8bd19328d98a6b269d6cde9ef97819612a8439b5ad711b80971d230e6e7bd5b,locked-dedup-cluster-2592ad4c3bfe0be485138de8
quantization_generated__quantization_trial__68f00f3bfb1e78f750eb672e,detector_pair__3aedf37d9c11b1838d19a6e2,revision_v1_chacha20_poly1305_base64_049,1,test,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,chacha20_poly1305_base64,forum_practical_answer,ascii_b16,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__68f00f3bfb1e78f750eb672e,quantization_pair__3ca8b4f985407d74b6895816,521cb4f155fdc913533762627800fe66d048e87fde7e56a53e34dcb062a3144d,locked-dedup-cluster-0fa6270b95556a3e58f35a88
quantization_generated__quantization_trial__6919ba575ee56b073ac308ee,detector_pair__329c0ef6d49127a224eff335,revision_v1_uuid_v4_054,1,test,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,uuid_v4,explain_biological_process,ascii_b8,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q8_0,quantization_trial__6919ba575ee56b073ac308ee,quantization_pair__f7222e751075059dc4eb653d,05765eb006316db68dda570ce3371e7c5363fa20e9db568cd0b799ade6a92fa3,locked-dedup-cluster-bdb0cb932ce8d25533d129e7
quantization_generated__quantization_trial__692954cf585bb54b00998243,detector_pair__0653e3368481e9c4f5d6f512,revision_v1_token_128_bit_hex_026,1,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,token_128_bit_hex,casual_neighborhood_chat,ascii_b8,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__692954cf585bb54b00998243,quantization_pair__2d79982c742f138ae0ef514e,2391c3fad75da1ab09dc7bbf1401882d40a140d6b963a1016afe137d6ac79647,locked-dedup-cluster-5968e9780c1d0681b9d154f2
quantization_generated__quantization_trial__692d8be4f04be1d91f4525c4,detector_pair__3575a38533d798c950a1a2f9,revision_v1_uuid_v4_035,1,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,uuid_v4,narrative_local_walk,ascii_b16,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__692d8be4f04be1d91f4525c4,quantization_pair__26a34452d19c20293de6056f,5fb012ebbfabb865f2e3253212e4f55de0164c779e21a85dc5155506385ec867,locked-dedup-cluster-f10c8c155e4980c1847c8ddb
quantization_generated__quantization_trial__6932bafc5fd955485eb65f76,detector_pair__c2135ed8a0eddbc0608ffbc8,revision_v1_ed25519_signature_base64_048,1,test,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,ed25519_signature_base64,forum_purchase_advice,ascii_b16,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q8_0,quantization_trial__6932bafc5fd955485eb65f76,quantization_pair__f2516198b6ba5b271b971c1e,9f5f4520c0d949e380d16c9ffbbfb7874cdc1876501e54a145f1696f4c96a1c6,locked-dedup-cluster-0383747dd5a5f8a5f4e4e52b
quantization_generated__quantization_trial__693b567bba4ddf1382acf3c0,detector_pair__f903ebc80762c094ca557f6e,revision_v1_nonce_96_bit_hex_009,0,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,nonce_96_bit_hex,casual_hobby_chat,ascii_b8,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__693b567bba4ddf1382acf3c0,quantization_pair__8311af37bc8d40adb7a1eba8,df111b51e9ffff74ea6cb0daa1a5b7a1f988333bc52f639d9948f97195a7bb4e,locked-dedup-cluster-a6b7f1d80abc7d894355fefa
quantization_generated__quantization_trial__694569cd96e51f05c53af384,detector_pair__a04124ab8d22e0a6649e7c7a,revision_v1_hmac_sha256_hex_011,0,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,hmac_sha256_hex,professional_project_update,ascii_b16,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__694569cd96e51f05c53af384,quantization_pair__42b761dfd4d8041b7c8ee9bc,aa8f9d433db639ae9367d8edf9ad2e59847c2e122b8efffffe54c1a81a3672bd,locked-dedup-cluster-8b36378c961acd2644813ff5
quantization_generated__quantization_trial__694b46721cef1c566379fa8e,detector_pair__18e576088b362a859a3010e5,revision_v1_aes256_gcm_base64_022,0,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,aes256_gcm_base64,narrative_small_discovery,ascii_b16,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__694b46721cef1c566379fa8e,quantization_pair__6ee6aff71b55043f352909ea,c72a4d14ccbf61afc96fe07d2d54101b4bd6f6794a42a54a9ae3ed43f5893d4d,locked-dedup-cluster-0a8f44c5367ba05788bb8a3a
quantization_generated__quantization_trial__694ce14296e022320ec0f7c1,detector_pair__525f778d1c838986560a0581,revision_v1_sha256_hex_023,0,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,sha256_hex,casual_hobby_chat,ascii_b8,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__694ce14296e022320ec0f7c1,quantization_pair__7a6c41bc5a182501ca740b17,3e7c0bab81ad870616d8d52a36437955d90cc52dd4c50c70729ca584c8e36c59,locked-dedup-cluster-c112725d857a81e4f995108a
quantization_generated__quantization_trial__695560c0f643db0e24a2bcb8,detector_pair__9110abdd691b7c53175224ff,revision_v1_token_128_bit_hex_019,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,token_128_bit_hex,explain_everyday_system,ascii_b8,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q8_0,quantization_trial__695560c0f643db0e24a2bcb8,quantization_pair__d3845c9e483a3837aa6ae9f7,184e595cbcac38aee10968ca36cf0467b1ce1e8c415fd6cdf2e88803a271829a,locked-dedup-cluster-4d40e326d7399fcc1c49ba05
quantization_generated__quantization_trial__697d61fb11b57c30cadf67e4,detector_pair__7b1cd61aab49406547673d3c,revision_v1_uuid_v4_042,0,validation,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,uuid_v4,explain_weather_pattern,ascii_b16,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q8_0,quantization_trial__697d61fb11b57c30cadf67e4,quantization_pair__3f7a65d6d96022224c720797,bcd95b86e30a403e72c2e4acc80ce80d147a3bfa19b783463f17b66c3acfca56,locked-dedup-cluster-21c1f1723b6238ac14216880
quantization_generated__quantization_trial__69bb90d592c0dc226cc81f48,detector_pair__13038401e8b21c3cd8b2e6f2,revision_v1_uuid_v4_035,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,uuid_v4,narrative_local_walk,ascii_b8,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q8_0,quantization_trial__69bb90d592c0dc226cc81f48,quantization_pair__7cd81e95954f4b3e5761dbea,173782c4ffdd70bbb593c0772246d9f140dcfe23b38ab1b2ebd1101132332980,locked-dedup-cluster-f10c8c155e4980c1847c8ddb
quantization_generated__quantization_trial__69cd12d1e564418a626e3a52,detector_pair__c586093d9b58f794602d25be,revision_v1_aes256_gcm_base64_005,1,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,aes256_gcm_base64,explain_weather_pattern,ascii_b8,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__69cd12d1e564418a626e3a52,quantization_pair__077589d8d85d59d230fac545,88e02a6420652c37ec74d88dfe3ffe88a66c5118e161877b5712ff8fbe515d1b,locked-dedup-cluster-8372a615906d4a4146d45c75
quantization_generated__quantization_trial__69d21a7a7bff7b1f19ec9aa8,detector_pair__57e1f0de4132f3a7015193f0,revision_v1_uuid_v4_036,1,validation,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,uuid_v4,explain_biological_process,ascii_b16,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q8_0,quantization_trial__69d21a7a7bff7b1f19ec9aa8,quantization_pair__e5f5e2b3e0b4c21488db8c61,45947e4182935ab559c440a0dbdefccb3ddc206a88208916c717ab8bc284830c,locked-dedup-cluster-d079eecad7476b4230a994ea
quantization_generated__quantization_trial__69e837cb6d8efbc2af8f078e,detector_pair__95d96f9ccf52da9cc90b2c48,revision_v1_uuid_v4_021,0,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,uuid_v4,forum_learning_answer,ascii_b16,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__69e837cb6d8efbc2af8f078e,quantization_pair__5fefcd6e2a9099c840082a5a,b82528c350ced5b8cbbafad982f2b58a216e14e7f107144afa439f3087be45a6,locked-dedup-cluster-754643818e5a492752b2f68b
quantization_generated__quantization_trial__6a0e2438a26ff3d90f0f4215,detector_pair__a662d9def68ceb50f857ba46,revision_v1_token_128_bit_hex_054,1,test,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,token_128_bit_hex,narrative_local_walk,ascii_b16,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__6a0e2438a26ff3d90f0f4215,quantization_pair__f429cc232e1f63a1aa264c25,316d9fc48ee67080dac88b87fc3e48d87344b6040279b3cd6379280b75ac8019,locked-dedup-cluster-c588a294c6263bec1e8ad56d
quantization_generated__quantization_trial__6a2eaf3eb81cf7cf3ae7d36c,detector_pair__a628a529b03835af5fad2533,revision_v1_aes256_gcm_base64_009,1,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,aes256_gcm_base64,procedure_home_task,ascii_b16,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__6a2eaf3eb81cf7cf3ae7d36c,quantization_pair__118a23a147af313e74192e88,2efd6fdc96007f5d160a937332fca4573311ab64e7454c770ad81b66f7991bc5,locked-dedup-cluster-23821a91b342f8bd757bd354
quantization_generated__quantization_trial__6a4bf2613b859098b3efa66e,detector_pair__3b70f67cd49c2e95b1b24e29,revision_v1_nonce_96_bit_hex_056,1,test,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,nonce_96_bit_hex,explain_weather_pattern,ascii_b8,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__6a4bf2613b859098b3efa66e,quantization_pair__aa8b785a78affbe20e05427f,72816f420615b58cc1e259c2cb1b7342c027b968e8617f3fa0cde75ebbf18dd3,locked-dedup-cluster-b74f1f8669498a5ca0d2de84
quantization_generated__quantization_trial__6a58a8ec1b1feb7a67b92107,detector_pair__49764929f0107636b21afda1,revision_v1_chacha20_poly1305_base64_024,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,chacha20_poly1305_base64,professional_process_email,ascii_b16,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q8_0,quantization_trial__6a58a8ec1b1feb7a67b92107,quantization_pair__ddf2a84d22300c4ec385f380,fb453f4d0cbf0416a88a130d39fe73d4bf34e584cc52c62d8818e471f9895aff,locked-dedup-cluster-cdae81a0da256f43636cdb0c
quantization_generated__quantization_trial__6a6749453b3d5a76075f278d,detector_pair__73085a1f2f36ac7a7f5564b4,revision_v1_token_128_bit_hex_050,0,test,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,token_128_bit_hex,casual_weekend_chat,ascii_b16,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__6a6749453b3d5a76075f278d,quantization_pair__c8271328428ee9c8348a8a85,38b8f429ec0cb2e88415c8b413287b3fd44d4a37733e7cb582d587c5838a9ee8,locked-dedup-cluster-677b931ede46b422796a024f
quantization_generated__quantization_trial__6a76f13ca37ae8326ec90366,detector_pair__b4e35e1f404b34b6231634eb,revision_v1_aes256_gcm_base64_032,1,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,aes256_gcm_base64,forum_learning_answer,ascii_b8,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__6a76f13ca37ae8326ec90366,quantization_pair__a18e0889e4f2cd226f60bb4d,09cc05c6e4491393c7dcb3c0e380b6d93399081b8de2cb9257e358892908225b,locked-dedup-cluster-40f1050b751f94d4062ce3bb
quantization_generated__quantization_trial__6a86d31ad7157b503175cdd4,detector_pair__bc8bed80234aa9ed6604ff95,revision_v1_sha256_hex_022,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,sha256_hex,explain_everyday_system,ascii_b8,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q8_0,quantization_trial__6a86d31ad7157b503175cdd4,quantization_pair__2339329249dff170bf241bcb,7fffb17525543244fd7f5c5a20a603a34f3e2d6fea09712e4b08fec70827a22d,locked-dedup-cluster-cdb9e70828491d0b5a051258
quantization_generated__quantization_trial__6a961cacaf90d518f82d30a4,detector_pair__f092df0ec4d4bc22cfdfdbdc,revision_v1_sha256_hex_054,1,test,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,sha256_hex,professional_schedule_note,ascii_b8,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__6a961cacaf90d518f82d30a4,quantization_pair__425ad85a6b7e0dd65af2da0d,9a897bbecaf96c0398608f9abbad44ac9076228a98d9ce79a065a4eaaf06fbbb,locked-dedup-cluster-7c0c16a38fb1defe696a9adc
quantization_generated__quantization_trial__6a9b50a8b80b6f3017fa4f7d,detector_pair__5e0b653e1324ec96440b171e,revision_v1_ed25519_signature_base64_044,0,validation,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,ed25519_signature_base64,narrative_small_discovery,ascii_b8,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q8_0,quantization_trial__6a9b50a8b80b6f3017fa4f7d,quantization_pair__609bbf150f058dee48d61891,6a015d58f849a1e30a3172f39c26d4d65b29ef13ef14180ecf743d7863398bab,locked-dedup-cluster-518372beb501e1afe511974a
quantization_generated__quantization_trial__6aa2696b69f3e404acd5a831,detector_pair__17199ee16f3cdfd6e6d10dff,revision_v1_uuid_v4_031,1,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,uuid_v4,casual_hobby_chat,ascii_b16,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__6aa2696b69f3e404acd5a831,quantization_pair__03c3ab95a55f767003147bdb,5746f984246da3009a167d421291f7be9451b8c07569ea065378dc360c9e3e8a,locked-dedup-cluster-11f5b39b924fa5ce9c6957c7
quantization_generated__quantization_trial__6aa78b32b586b07ea8dcfc1e,detector_pair__3734f003bf67e83edf138578,revision_v1_aes256_gcm_base64_054,1,test,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,aes256_gcm_base64,casual_weekend_chat,ascii_b16,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__6aa78b32b586b07ea8dcfc1e,quantization_pair__3898dd04b8a76074049a1c6a,dd8cc045ac4c0fce0068912d9a2e72f1b8ddf276e69cfeaaf851fd36d5c96f46,locked-dedup-cluster-24417433e41542e23709f998
quantization_generated__quantization_trial__6ac81cac431cf7965036e515,detector_pair__547d74ccd61b8dc581e4fe98,revision_v1_token_128_bit_hex_002,0,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,token_128_bit_hex,casual_hobby_chat,ascii_b16,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__6ac81cac431cf7965036e515,quantization_pair__808483988f923c86a60a5b8a,c17de6931d29a31fa39f69b89c4f440c7709e95cac3d4f5816385c8c2e420939,locked-dedup-cluster-fcce0974b2bfb276ca5b223c
quantization_generated__quantization_trial__6acef66202259a4ac201bea5,detector_pair__bdcc532d89e4ae09f0eaec49,revision_v1_token_128_bit_hex_010,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,token_128_bit_hex,forum_learning_answer,ascii_b8,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q8_0,quantization_trial__6acef66202259a4ac201bea5,quantization_pair__c7649e0f8ef96ead4629855f,a486c3fd95b91290fbaaf448f9d8507ba5bf9f11a9c7f4bd496d2c89adbdb40a,locked-dedup-cluster-19dcf15b574892a0afa24b9b
quantization_generated__quantization_trial__6ad4929802d3aa9b906719a3,detector_pair__36ccaba0f6273725cea713a8,revision_v1_hmac_sha256_hex_052,0,test,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,hmac_sha256_hex,casual_hobby_chat,ascii_b8,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q8_0,quantization_trial__6ad4929802d3aa9b906719a3,quantization_pair__7db744652732426f3e79325b,8ba0bbd5cb12a799a80adce4fa78a1f91cbef0075f0c4b7aefff0398e19271e4,locked-dedup-cluster-735807dfd4ebac001f31dd39
quantization_generated__quantization_trial__6ae08e33ee3f440793ef019c,detector_pair__b38f5c380733b619f12233ed,revision_v1_uuid_v4_045,1,validation,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,uuid_v4,forum_practical_answer,ascii_b16,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__6ae08e33ee3f440793ef019c,quantization_pair__6f6c8103ab935db2105bd2a5,95fc2a5567e188de0fd7ca9cd276b6c70370622e314b85b16f3eb960190121f3,locked-dedup-cluster-4817ec6f6efc6d01ff08b87a
quantization_generated__quantization_trial__6af3d21afb0acf3c6cb0779f,detector_pair__ef5873e8075369b01f90eba3,revision_v1_ed25519_signature_base64_005,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,ed25519_signature_base64,professional_process_email,ascii_b8,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q8_0,quantization_trial__6af3d21afb0acf3c6cb0779f,quantization_pair__8a91095db4d57e0f3401c56d,bb97cd8983da95bb81c7822768953b32de3c7f1bfcba2819341a554180c78c3f,locked-dedup-cluster-2e2ec68963e479ffd3172011
quantization_generated__quantization_trial__6b066d052a6bbfae7891d51e,detector_pair__41da321dc97f67f5102a44e2,revision_v1_nonce_96_bit_hex_039,0,validation,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,nonce_96_bit_hex,casual_weekend_chat,ascii_b8,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__6b066d052a6bbfae7891d51e,quantization_pair__e283cc49cff169a3d9316280,19d1fb64fdebb1a26af26e5213b187b716a7dd566772fcfdad9870fa66554e6a,locked-dedup-cluster-480569e564e6de62c0580300
quantization_generated__quantization_trial__6b0a3e348a121138195ae410,detector_pair__b2f78df8ba014169977e35be,revision_v1_chacha20_poly1305_base64_047,0,validation,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,chacha20_poly1305_base64,casual_neighborhood_chat,ascii_b16,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q8_0,quantization_trial__6b0a3e348a121138195ae410,quantization_pair__ea69430140b26c1cfd56a71e,525545c6ecebe14ee4de2e78a94a688d9e682ef9cc09f925218d24cc69572317,locked-dedup-cluster-6011fbb5ee1115e93ddfe3e1
quantization_generated__quantization_trial__6b4472ad8443574680e5127f,detector_pair__ba5ade4ebac64d3f719e0901,revision_v1_aes256_gcm_base64_001,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,aes256_gcm_base64,professional_project_update,ascii_b8,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q8_0,quantization_trial__6b4472ad8443574680e5127f,quantization_pair__b8480733df8b79c09dbf0fa6,d5e14873ad399d156caec5a5b035b89d6d21c94c5a4afd06c853b5596bf74d14,locked-dedup-cluster-a725abc1dbcf22130164dbb4
quantization_generated__quantization_trial__6b48a892f1d7bdba79fd1262,detector_pair__f9a8a02e200dd0b90afac5ff,revision_v1_uuid_v4_032,0,train,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,uuid_v4,professional_schedule_note,ascii_b16,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__6b48a892f1d7bdba79fd1262,quantization_pair__1a3c55b7a0a8604672e6c13e,27eab0e456ba9bc1217044cdd5706c9337158c4f0f0206b729cf905b9cc477eb,locked-dedup-cluster-65c353c55a1ef0ebfabe11b3
quantization_generated__quantization_trial__6b496d954909969358283eaa,detector_pair__b36e18d066fca8fcf060b234,revision_v1_sha256_hex_051,1,test,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,sha256_hex,narrative_small_discovery,ascii_b8,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__6b496d954909969358283eaa,quantization_pair__c7f788d25a88fcd481e8f911,bfa8ad47370a79aa62856494131182c0292301f73c7f87e0411212d4e9477dd5,locked-dedup-cluster-6ff827405e3ec8e1790ca5eb
quantization_generated__quantization_trial__6b5c1279d7b9414880701b01,detector_pair__9a8083d4a87cba5c555b196d,revision_v1_nonce_96_bit_hex_005,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,nonce_96_bit_hex,forum_practical_answer,ascii_b8,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q8_0,quantization_trial__6b5c1279d7b9414880701b01,quantization_pair__28c0b42b7b8775ef238a1263,44dfddd88a634ff24879d54ee2c687dbf82cd90b78d65efe1aeb8e5184714c5c,locked-dedup-cluster-e8b46972e25b5d16f253b139
quantization_generated__quantization_trial__6b75042c6d4b823ea6c78dd1,detector_pair__4815776446fdc3276f6c4e7c,revision_v1_aes256_gcm_base64_031,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,aes256_gcm_base64,professional_process_email,ascii_b8,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q8_0,quantization_trial__6b75042c6d4b823ea6c78dd1,quantization_pair__06219274bd08ab8c8adbf92c,d6f7d5eb8190f9a5e619bcc1839e8b023ad98527320755eb7dbf509f8bdb1c8a,locked-dedup-cluster-298834ce3caac8f77b13ddc3
quantization_generated__quantization_trial__6b79f9b1a97a3e4cd08c802f,detector_pair__f412f3541f1ad59812601de0,revision_v1_nonce_96_bit_hex_010,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,nonce_96_bit_hex,professional_schedule_note,ascii_b16,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q8_0,quantization_trial__6b79f9b1a97a3e4cd08c802f,quantization_pair__06be161253d964ff6193fcf0,c52407235201f25bf51b32b9f892205bb060f3dc9802bfed3e65e0b4daeff546,locked-dedup-cluster-0752d0b0dd5ea7836db78543
quantization_generated__quantization_trial__6ba156b06f3647a406ceb6a0,detector_pair__a27248dc26ca1edf145930d0,revision_v1_uuid_v4_056,0,test,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,uuid_v4,professional_process_email,ascii_b8,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q8_0,quantization_trial__6ba156b06f3647a406ceb6a0,quantization_pair__0e44cff0a34cb16d4713f1d3,637ec85fc25de17eb7739b3fb8b62123690dbcadac2dea5ff2c843c94959324e,locked-dedup-cluster-f9ad8da8cff8f544eb822985
quantization_generated__quantization_trial__6bad198c65cd20104ca0d5b8,detector_pair__8119ddb96542cd689ae12f5e,revision_v1_ed25519_signature_base64_036,1,validation,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,ed25519_signature_base64,forum_learning_answer,ascii_b16,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q8_0,quantization_trial__6bad198c65cd20104ca0d5b8,quantization_pair__6804cca47d747e68b897286e,69a1041f79a7d60b03ba1c1f541e367e50625d100547976677b6c0457cf0c3e3,locked-dedup-cluster-1ee4b534cd708fac58a4e520
quantization_generated__quantization_trial__6bb0da1d3b3c77ed286923e2,detector_pair__dd4e8eb7f76ae2e0d0d8db4f,revision_v1_sha256_hex_042,1,validation,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,sha256_hex,professional_process_email,ascii_b16,quantization,pooled_quantizations,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__6bb0da1d3b3c77ed286923e2,quantization_pair__a3563c96a7d97b0ffa402c01,f66766de490acfd7337a0c4bbab295bd0d48f57870e84f51ac113bbf642df1c9,locked-dedup-cluster-4f00d14b32387145bb3f6085
